href,ticker,fair_value
/stocks/us/capital-goods/nasdaq-wsc/willscot-mobile-mini-holdings,WSC, ($66.12)
/stocks/us/capital-goods/nyse-hii/huntington-ingalls-industries,HII, ($396.39)
/stocks/us/capital-goods/nyse-alle/allegion,ALLE, ($108.42)
/stocks/us/capital-goods/nyse-wso/watsco,WSO, ($245.06)
/stocks/us/capital-goods/nyse-agco/agco,AGCO, ($156.55)
/stocks/us/capital-goods/nasdaq-plug/plug-power,PLUG, ($14.76)
/stocks/us/capital-goods/nyse-aos/a-o-smith,AOS, ($59.78)
/stocks/us/capital-goods/nyse-bldr/builders-firstsource,BLDR, ($59.5)
/stocks/us/capital-goods/nyse-lii/lennox-international,LII, ($204.14)
/stocks/us/capital-goods/nasdaq-leco/lincoln-electric-holdings,LECO, ($152.11)
/stocks/us/capital-goods/nyse-rrx/regal-rexnord,RRX, ($193.15)
/stocks/us/capital-goods/nyse-oc/owens-corning,OC, ($165.2)
/stocks/us/capital-goods/nyse-fbhs/fortune-brands-home-security,FBHS, ($97.4)
/stocks/us/capital-goods/nyse-dci/donaldson,DCI, ($68.3)
/stocks/us/capital-goods/nyse-eme/emcor-group,EME, ($259.72)
/stocks/us/capital-goods/nyse-rbc/rbc-bearings,RBC, ($250.37)
/stocks/us/capital-goods/nyse-wms/advanced-drainage-systems,WMS, ($109.32)
/stocks/us/capital-goods/nasdaq-midd/middleby,MIDD, ($153.53)
/stocks/us/capital-goods/nyse-mtz/mastec,MTZ, ($141.58)
/stocks/us/capital-goods/nyse-vmi/valmont-industries,VMI, ($333.63)
/stocks/us/capital-goods/nyse-cw/curtiss-wright,CW, ($214.32)
/stocks/us/capital-goods/nyse-pnr/pentair,PNR, ($64.83)
/stocks/us/capital-goods/nyse-nvt/nvent-electric,NVT, ($37.21)
/stocks/us/capital-goods/nyse-st/sensata-technologies-holding,ST, ($74.38)
/stocks/us/capital-goods/nyse-itt/itt,ITT, ($85.69)
/stocks/us/capital-goods/nyse-gnrc/generac-holdings,GNRC, ($127.89)
/stocks/us/capital-goods/nyse-wcc/wesco-international,WCC, ($190.16)
/stocks/us/capital-goods/nyse-mdu/mdu-resources-group,MDU, ($58.86)
/stocks/us/capital-goods/nyse-ayi/acuity-brands,AYI, ($257.95)
/stocks/us/capital-goods/nasdaq-wwd/woodward,WWD, ($173.46)
/stocks/us/capital-goods/nyse-osk/oshkosh,OSK, ($136.16)
/stocks/us/capital-goods/nyse-cr/crane-holdings,CR, ($187.24)
/stocks/us/capital-goods/nyse-gtls/chart-industries,GTLS, ($166.44)
/stocks/us/capital-goods/nyse-vrt/vertiv-holdings-co,VRT, ($26.13)
/stocks/us/capital-goods/nasdaq-sym/symbotic,SYM, ($36.51)
/stocks/us/capital-goods/nyse-bwxt/bwx-technologies,BWXT, ($25.67)
/stocks/us/capital-goods/nasdaq-run/sunrun,RUN,
/stocks/us/capital-goods/nyse-site/siteone-landscape-supply,SITE, ($110.36)
/stocks/us/capital-goods/nyse-tkr/timken,TKR, ($94.15)
/stocks/us/capital-goods/nyse-psn/parsons,PSN, ($67.73)
/stocks/us/capital-goods/nyse-cnm/core-main,CNM, ($48.88)
/stocks/us/capital-goods/nyse-hxl/hexcel,HXL, ($67.22)
/stocks/us/capital-goods/nyse-ait/applied-industrial-technologies,AIT, ($37.36)
/stocks/us/capital-goods/nyse-trex/trex,TREX, ($245.4M) exceed its 
/stocks/us/capital-goods/nyse-wts/watts-water-technologies,WTS, ($129.41)
/stocks/us/capital-goods/nyse-msm/msc-industrial-direct,MSM, ($56.22)
/stocks/us/capital-goods/nyse-flr/fluor,FLR, ($38.73)
/stocks/us/capital-goods/nyse-unvr/univar-solutions,UNVR, ($32.38)
/stocks/us/capital-goods/nyse-aqua/evoqua-water-technologies,AQUA, ($25.14)
/stocks/us/capital-goods/nasdaq-ufpi/ufp-industries,UFPI, ($105.24)
/stocks/us/capital-goods/nyse-fix/comfort-systems-usa,FIX, ($153.87)
/stocks/us/capital-goods/nyse-apg/api-group,APG, ($27.43)
/stocks/us/capital-goods/nyse-ajrd/aerojet-rocketdyne-holdings,AJRD, ($87.45)
/stocks/us/capital-goods/nasdaq-aaon/aaon,AAON, ($5.89)
/stocks/us/capital-goods/nyse-fls/flowserve,FLS, ($32.78)
/stocks/us/capital-goods/nyse-alsn/allison-transmission-holdings,ALSN, ($78.67)
/stocks/us/capital-goods/nyse-zws/zurn-elkay-water-solutions,ZWS, ($20.61)
/stocks/us/capital-goods/nyse-atkr/atkore,ATKR, ($398.65)
/stocks/us/capital-goods/nyse-al/air-lease,AL, ($10.41)
/stocks/us/capital-goods/nyse-chpt/chargepoint-holdings,CHPT, ($16.51)
/stocks/us/capital-goods/nasdaq-fele/franklin-electric,FELE, ($111.54)
/stocks/us/capital-goods/nasdaq-aimc/altra-industrial-motion,AIMC, ($38)
/stocks/us/capital-goods/nyse-trtn/triton-international,TRTN, ($111.71)
/stocks/us/capital-goods/nyse-gatx/gatx,GATX, ($28.98)
/stocks/us/capital-goods/nyse-hri/herc-holdings,HRI, ($291.98)
/stocks/us/capital-goods/nyse-ssd/simpson-manufacturing,SSD, ($105.31)
/stocks/us/capital-goods/nasdaq-becn/beacon-roofing-supply,BECN, ($99.67)
/stocks/us/capital-goods/nyse-be/bloom-energy,BE, ($14.37)
/stocks/us/capital-goods/nyse-mli/mueller-industries,MLI, ($539.7)
/stocks/us/capital-goods/nasdaq-shls/shoals-technologies-group,SHLS, ($42.21)
/stocks/us/capital-goods/nyse-wbt/welbilt,WBT, ($64.21)
/stocks/us/capital-goods/nyse-awi/armstrong-world-industries,AWI, ($75.2)
/stocks/us/capital-goods/nasdaq-spwr/sunpower,SPWR, ($19.86)
/stocks/us/capital-goods/nyse-spxc/spx-technologies,SPXC, ($77.3)
/stocks/us/capital-goods/nyse-gtes/gates-industrial,GTES, ($21.19)
/stocks/us/capital-goods/nyse-cnr/cornerstone-building-brands,CNR,
/stocks/us/capital-goods/nyse-dy/dycom-industries,DY, ($110.75)
/stocks/us/capital-goods/nyse-ain/albany-international,AIN, ($117.06)
/stocks/us/capital-goods/nyse-hi/hillenbrand,HI, ($97.81)
/stocks/us/capital-goods/nasdaq-arry/array-technologies,ARRY, ($8.26)
/stocks/us/capital-goods/nasdaq-mrcy/mercury-systems,MRCY, ($60.18)
/stocks/us/capital-goods/nyse-fss/federal-signal,FSS, ($67.73)
/stocks/us/capital-goods/nyse-amrc/ameresco,AMRC, ($30.69)
/stocks/us/capital-goods/nyse-evex/eve-holding,EVEX,
/stocks/us/capital-goods/nyse-tex/terex,TEX, ($65.11)
/stocks/us/capital-goods/nyse-spr/spirit-aerosystems-holdings,SPR, ($125.88)
/stocks/us/capital-goods/nyse-jbt/john-bean-technologies,JBT, ($99.36)
/stocks/us/capital-goods/nyse-mog.a/moog,MOG.A, ($97.33)
/stocks/us/capital-goods/nyse-ens/enersys,ENS, ($326.89)
/stocks/us/capital-goods/nyse-aca/arcosa,ACA, ($26.06)
/stocks/us/capital-goods/nasdaq-rush.b/rush-enterprises,RUSH.B, ($190.5)
/stocks/us/capital-goods/nyse-mtor/meritor,MTOR, ($114.17)
/stocks/us/capital-goods/nyse-bcc/boise-cascade,BCC, ($110.5)
/stocks/us/capital-goods/nasdaq-wire/encore-wire,WIRE, ($7.59)
/stocks/us/capital-goods/nyse-smr/nuscale-power,SMR, ($34.22)
/stocks/us/capital-goods/nyse-azek/azek,AZEK, ($13.84)
/stocks/us/capital-goods/nyse-npo/enpro-industries,NPO, ($122.65)
/stocks/us/capital-goods/nyse-esab/esab,ESAB, ($59.05)
/stocks/us/capital-goods/nasdaq-mgrc/mcgrath-rentcorp,MGRC, ($112.3)
/stocks/us/capital-goods/nasdaq-flnc/fluence-energy,FLNC, ($36.88)
/stocks/us/capital-goods/nyse-trn/trinity-industries,TRN, ($13.26)
/stocks/us/capital-goods/nyse-rezi/resideo-technologies,REZI, ($38.34)
/stocks/us/capital-goods/nasdaq-rklb/rocket-lab-usa,RKLB, ($21.72)
/stocks/us/capital-goods/nyse-ese/esco-technologies,ESE, ($154.27)
/stocks/us/capital-goods/nasdaq-nvee/nv5-global,NVEE, ($157.72)
/stocks/us/capital-goods/nasdaq-vicr/vicor,VICR, ($118.24)
/stocks/us/capital-goods/nyse-kai/kadant,KAI, ($150.71)
/stocks/us/capital-goods/nasdaq-avav/aerovironment,AVAV, ($216.95)
/stocks/us/capital-goods/nyse-kmt/kennametal,KMT, ($29.97)
/stocks/us/capital-goods/nyse-gms/gms,GMS, ($81.22)
/stocks/us/capital-goods/nyse-hayw/hayward-holdings,HAYW, ($14.4)
/stocks/us/capital-goods/nyse-b/barnes-group,B, ($62.47)
/stocks/us/capital-goods/nasdaq-envx/enovix,ENVX,
/stocks/us/capital-goods/nyse-stem/stem,STEM, ($98.68)
/stocks/us/capital-goods/nasdaq-cswi/csw-industrials,CSWI, ($163.62)
/stocks/us/capital-goods/nyse-lnn/lindsay,LNN, ($148.48)
/stocks/us/capital-goods/nyse-alg/alamo-group,ALG, ($161.54)
