href,ticker,fair_value
/stocks/us/energy/nyse-fro/frontline,FRO, ($21.77)
/stocks/us/energy/nyse-nog/northern-oil-and-gas,NOG, ($56.25)
/stocks/us/energy/nyse-rig/transocean,RIG, ($10.67)
/stocks/us/energy/nyse-ee/excelerate-energy,EE, ($1.67)
/stocks/us/energy/nyse-arch/arch-resources,ARCH, ($142.75)
/stocks/us/energy/nyse-cpe/callon-petroleum,CPE, ($36.67)
/stocks/us/energy/nasdaq-glng/golar-lng,GLNG, ($2.58)
/stocks/us/energy/nyse-wll/oasis-petroleum,WLL, ($380.87)
/stocks/us/energy/nyse-stng/scorpio-tankers,STNG, ($106.69)
/stocks/us/energy/nasdaq-hpk/highpeak-energy,HPK, ($34.1)
/stocks/us/energy/nyse-str/sitio-royalties,STR, ($106.3)
/stocks/us/energy/nyse-nex/nextier-oilfield-solutions,NEX, ($41.89)
/stocks/us/energy/nyse-crgy/crescent-energy,CRGY, ($29.51)
/stocks/us/energy/nyse-dk/delek-us-holdings,DK, ($45.99)
/stocks/us/energy/nyse-res/rpc,RES, ($18.89)
/stocks/us/energy/nasdaq-rtlr/rattler-midstream,RTLR, ($21.41)
/stocks/us/energy/nyse-este/earthstone-energy,ESTE, ($9.46)
/stocks/us/energy/nyse-insw/international-seaways,INSW, ($495.34)
/stocks/us/energy/nyse-mnrl/brigham-minerals,MNRL, ($44.58)
/stocks/us/energy/nyse-ceix/consol-energy,CEIX, ($276.27)
/stocks/us/energy/nasdaq-gpre/green-plains,GPRE, ($253.73)
/stocks/us/energy/nyse-xpro/expro-group-holdings,XPRO, ($26.27)
/stocks/us/energy/nyse-int/world-fuel-services,INT, ($80.1)
/stocks/us/energy/nasdaq-rocc/ranger-oil,ROCC, ($23.51)
/stocks/us/energy/nyse-gpor/gulfport-energy,GPOR, ($232.27)
/stocks/us/energy/nyse-talo/talos-energy,TALO, ($217.21)
/stocks/us/energy/nasdaq-clne/clean-energy-fuels,CLNE, ($22.36)
/stocks/us/energy/nyse-nbr/nabors-industries,NBR, ($507.99)
