href,ticker,fair_value
/stocks/us/materials/nyse-np/neenah,NP, ($16.46)
/stocks/us/materials/nyse-pack/ranpak-holdings,PACK, ($7.83)
/stocks/us/materials/nasdaq-metc/ramaco-resources,METC, ($7.18)
/stocks/us/materials/nyse-ipi/intrepid-potash,IPI,
/stocks/us/materials/nyse-ryam/rayonier-advanced-materials,RYAM,
/stocks/us/materials/nysemkt-groy/gold-royalty,GROY, ($0.17)
/stocks/us/materials/nyse-ff/futurefuel,FF, ($20.8)
/stocks/us/materials/nyse-tg/tredegar,TG, ($9.63)
/stocks/us/materials/nasdaq-zeus/olympic-steel,ZEUS, ($46.87)
/stocks/us/materials/nysemkt-dc/dakota-gold,DC,
/stocks/us/materials/nyse-dnmr/danimer-scientific,DNMR,
/stocks/us/materials/nasdaq-zy/zymergen,ZY,
/stocks/us/materials/nyse-gato/gatos-silver,GATO, ($10.53)
/stocks/us/materials/nyse-msb/mesabi-trust,MSB, ($121.4)
/stocks/us/materials/nyse-mux/mcewen-mining,MUX,
/stocks/us/materials/nyse-trec/trecora-resources,TREC,
/stocks/us/materials/nasdaq-tmc/tmc-the-metals,TMC,
/stocks/us/materials/nysemkt-cmcl/caledonia-mining,CMCL, ($32.06)
/stocks/us/materials/nysemkt-ctgo/contango-ore,CTGO,
/stocks/us/materials/nasdaq-hymc/hycroft-mining-holding,HYMC,
/stocks/us/materials/nyse-glt/glatfelter,GLT, ($3.48)
/stocks/us/materials/nysemkt-goro/gold-resource,GORO, ($0.51)
/stocks/us/materials/nasdaq-mbii/marrone-bio-innovations,MBII,
/stocks/us/materials/nasdaq-agfs/agrofresh-solutions,AGFS, ($3.37)
/stocks/us/materials/nasdaq-loop/loop-industries,LOOP,
/stocks/us/materials/nasdaq-hudi/huadi-international-group,HUDI, ($15.82)
/stocks/us/materials/nasdaq-ntic/northern-technologies-international,NTIC, ($5.17)
/stocks/us/materials/nasdaq-acnt/ascent-industries,ACNT,
/stocks/us/materials/nasdaq-smid/smith-midland,SMID,
/stocks/us/materials/nysemkt-cmt/core-molding-technologies,CMT, ($0.57)
/stocks/us/materials/nyse-ftk/flotek-industries,FTK,
/stocks/us/materials/nyse-vntr/venator-materials,VNTR, ($1.17)
/stocks/us/materials/nysemkt-vgz/vista-gold,VGZ,
/stocks/us/materials/nyse-cga/china-green-agriculture,CGA,
/stocks/us/materials/nasdaq-usap/universal-stainless-alloy-products,USAP, ($30.17)
/stocks/us/materials/nysemkt-idr/idaho-strategic-resources,IDR,
